fid,id,associated_tile,truth
5361,751,all_25428.tif,21
5362,1019,all_25053.tif,31
5363,1074,all_25245.tif,21
5364,1099,all_26914.tif,32
5365,1219,all_27656.tif,33
5366,1226,all_27846.tif,32
5367,1322,all_26919.tif,31
5368,1399,all_26730.tif,31
5369,1401,all_27103.tif,24
5370,1402,all_26175.tif,24
5371,1428,all_26362.tif,31
5372,1570,all_25057.tif,32
5373,1583,all_24865.tif,21
5374,1604,all_25052.tif,31
5375,1618,all_27841.tif,32
5376,2134,all_25430.tif,32
5377,2278,all_28033.tif,32
5378,2363,all_24874.tif,31
5379,2385,all_25244.tif,31
5380,2715,all_28027.tif,32
5381,2825,all_25616.tif,31
5382,2852,all_25989.tif,31
5383,2951,all_26174.tif,11
5384,3133,all_24680.tif,23
5385,3224,all_26358.tif,51
5386,3258,all_26176.tif,31
5387,3285,all_24869.tif,21
5388,3450,all_25431.tif,21
5389,3458,all_25241.tif,21
5390,3467,all_26728.tif,32
5391,3506,all_25618.tif,32
5392,3630,all_24684.tif,31
5393,3702,all_24868.tif,31
5394,3746,all_25426.tif,31
5395,3971,all_27657.tif,31
5396,4000,all_25990.tif,24
5397,4021,all_27469.tif,31
5398,4071,all_24681.tif,31
5399,4097,all_27661.tif,31
5400,4098,all_27658.tif,32
5401,4181,all_27105.tif,31
5402,4305,all_26918.tif,32
5403,4346,all_28032.tif,32
5404,4357,all_26173.tif,21
5405,4681,all_27659.tif,31
5406,4707,all_28028.tif,32
5407,4831,all_25613.tif,31
5408,5342,all_23935.tif,24
5409,5427,all_23563.tif,22
5410,5490,all_26356.tif,24
5411,5533,all_25056.tif,24
5412,5710,all_26359.tif,31
5413,5716,all_25987.tif,21
5414,5936,all_27100.tif,31
5415,5942,all_26547.tif,32
5416,6004,all_27287.tif,31
5417,210,all_26913.tif,31
5418,214,all_26541.tif,32
5419,322,all_25424.tif,31
5420,326,all_28408.tif,31
5421,715,all_26548.tif,31
5422,780,all_25609.tif,31
5423,871,all_28213.tif,32
5424,1015,all_29517.tif,32
5425,1159,all_28215.tif,31
5426,1269,all_28592.tif,52
5427,1337,all_28585.tif,32
5428,1367,all_26920.tif,31
5429,1455,all_28591.tif,31
5430,1616,all_29331.tif,31
5431,1725,all_29148.tif,32
5432,1903,all_28774.tif,31
5433,2151,all_26355.tif,32
5434,2418,all_29145.tif,32
5435,2443,all_28960.tif,31
5436,2591,all_29701.tif,32
5437,2646,all_28216.tif,31
5438,2695,all_25425.tif,21
5439,2738,all_28586.tif,31
5440,2739,all_26725.tif,33
5441,2754,all_28962.tif,11
5442,2815,all_28589.tif,31
5443,3109,all_27664.tif,32
5444,3176,all_29330.tif,31
5445,3211,all_27292.tif,32
5446,3608,all_26911.tif,31
5447,3612,all_26912.tif,24
5448,3633,all_28218.tif,31
5449,4034,all_25423.tif,32
5450,4429,all_29516.tif,31
5451,4479,all_26726.tif,31
5452,4503,all_27849.tif,31
5453,4709,all_29515.tif,31
5454,4763,all_29144.tif,31
5455,4769,all_28407.tif,11
5456,4779,all_28402.tif,31
5457,5022,all_29146.tif,31
5458,5156,all_28590.tif,11
5459,5226,all_25797.tif,31
5460,5450,all_28773.tif,31
5461,5806,all_25796.tif,22
5462,5841,all_25611.tif,21
5463,5883,all_27285.tif,33
5464,5888,all_28403.tif,32
5465,5921,all_25610.tif,31
5466,5,all_8880.tif,24
5467,316,all_10183.tif,24
5468,476,all_8879.tif,31
5469,534,all_8508.tif,31
5470,593,all_9252.tif,31
5471,617,all_8510.tif,32
5472,762,all_9443.tif,31
5473,799,all_9437.tif,24
5474,1028,all_10182.tif,21
5475,1225,all_9257.tif,32
5476,1423,all_9810.tif,23
5477,1452,all_8137.tif,31
5478,1515,all_9253.tif,23
5479,1633,all_10000.tif,31
5480,1724,all_9629.tif,31
5481,1747,all_10369.tif,24
5482,1861,all_8694.tif,23
5483,2044,all_9444.tif,31
5484,2237,all_9440.tif,24
5485,2594,all_10184.tif,31
5486,2675,all_9624.tif,24
5487,2731,all_9069.tif,32
5488,3135,all_8323.tif,23
5489,3163,all_10001.tif,23
5490,3218,all_9998.tif,31
5491,3304,all_8514.tif,32
5492,3405,all_8884.tif,11
5493,3474,all_8700.tif,31
5494,3655,all_9816.tif,31
5495,4052,all_9259.tif,31
5496,4278,all_9997.tif,24
5497,4521,all_9632.tif,32
5498,4644,all_9625.tif,31
5499,5048,all_9070.tif,24
5500,5190,all_9814.tif,23
5501,5205,all_8882.tif,23
5502,5223,all_9255.tif,23
5503,5349,all_9818.tif,32
5504,5387,all_9999.tif,31
5505,5506,all_8136.tif,24
5506,5535,all_9996.tif,31
5507,5706,all_8513.tif,31
5508,5852,all_8693.tif,23
5509,42,all_11492.tif,31
5510,140,all_10748.tif,31
5511,218,all_12233.tif,24
5512,368,all_13344.tif,21
5513,422,all_11858.tif,24
5514,491,all_11115.tif,24
5515,814,all_13158.tif,21
5516,1051,all_11491.tif,31
5517,1140,all_12046.tif,11
5518,1385,all_11488.tif,21
5519,1416,all_10367.tif,31
5520,1599,all_11864.tif,32
5521,1668,all_12236.tif,32
5522,2009,all_11304.tif,31
5523,2050,all_11489.tif,31
5524,2081,all_11676.tif,11
5525,2247,all_10557.tif,31
5526,2407,all_12600.tif,21
5527,2503,all_11860.tif,11
5528,2563,all_11857.tif,31
5529,3029,all_11485.tif,21
5530,3279,all_10930.tif,23
5531,3604,all_10929.tif,24
5532,3657,all_11111.tif,23
5533,3873,all_12973.tif,21
5534,3886,all_11114.tif,21
5535,4234,all_10931.tif,23
5536,4303,all_12045.tif,23
5537,4418,all_10561.tif,32
5538,4554,all_10932.tif,31
5539,4657,all_11302.tif,23
5540,4698,all_12049.tif,31
5541,4705,all_10934.tif,31
5542,4771,all_10741.tif,21
5543,5011,all_11112.tif,24
5544,5192,all_10374.tif,31
5545,5304,all_10747.tif,31
5546,5449,all_11119.tif,31
5547,5524,all_11861.tif,23
5548,5694,all_11113.tif,24
5549,5705,all_11300.tif,21
5550,5741,all_12230.tif,31
5551,5840,all_11487.tif,21
5552,246,all_13347.tif,24
5553,437,all_13723.tif,31
5554,497,all_12416.tif,23
5555,508,all_12791.tif,23
5556,649,all_12605.tif,31
5557,778,all_12041.tif,24
5558,845,all_14459.tif,31
5559,1033,all_12978.tif,31
5560,1042,all_14461.tif,24
5561,1075,all_15390.tif,21
5562,1191,all_12793.tif,24
5563,1712,all_13532.tif,31
5564,2016,all_13719.tif,24
5565,2175,all_12788.tif,21
5566,2521,all_11483.tif,23
5567,2703,all_12607.tif,31
5568,2722,all_13350.tif,21
5569,2771,all_13537.tif,11
5570,3011,all_12604.tif,24
5571,3245,all_13351.tif,31
5572,3256,all_13164.tif,24
5573,3384,all_13160.tif,21
5574,3445,all_14833.tif,24
5575,3464,all_14275.tif,21
5576,3710,all_12417.tif,31
5577,3855,all_12971.tif,24
5578,3933,all_13720.tif,21
5579,4007,all_13529.tif,31
5580,4035,all_12419.tif,21
5581,4282,all_12603.tif,24
5582,4307,all_12979.tif,31
5583,4372,all_12413.tif,21
5584,4443,all_12974.tif,24
5585,4449,all_12042.tif,21
5586,4785,all_12980.tif,31
5587,4799,all_11669.tif,31
5588,5045,all_12602.tif,24
5589,5054,all_13161.tif,24
5590,5330,all_13165.tif,23
5591,5607,all_13536.tif,24
5592,5642,all_13533.tif,21
5593,5771,all_13162.tif,31
5594,5805,all_12228.tif,21
5595,190,all_14091.tif,24
5596,247,all_14468.tif,11
5597,456,all_15769.tif,21
5598,665,all_13907.tif,23
5599,970,all_14835.tif,21
5600,1082,all_15762.tif,21
5601,1169,all_14467.tif,31
5602,1193,all_15393.tif,21
5603,1377,all_14649.tif,12
5604,1818,all_15398.tif,24
5605,1952,all_14840.tif,23
5606,2096,all_15575.tif,23
5607,2194,all_16138.tif,23
5608,2223,all_15765.tif,21
5609,2517,all_15955.tif,31
5610,2856,all_13906.tif,31
5611,2885,all_14096.tif,31
5612,2928,all_14834.tif,51
5613,2998,all_15947.tif,24
5614,3047,all_15020.tif,21
5615,3071,all_15389.tif,11
5616,3324,all_14280.tif,24
5617,3381,all_13905.tif,21
5618,3486,all_15026.tif,21
5619,3869,all_14836.tif,24
5620,3935,all_14087.tif,21
5621,3976,all_15207.tif,31
5622,4022,all_14466.tif,24
5623,4132,all_15392.tif,21
5624,4163,all_14831.tif,21
5625,4370,all_14464.tif,21
5626,4394,all_14088.tif,21
5627,4604,all_14276.tif,21
5628,4710,all_15583.tif,24
5629,4795,all_14647.tif,21
5630,4917,all_16328.tif,31
5631,5137,all_15395.tif,23
5632,5200,all_14653.tif,31
5633,5235,all_15768.tif,21
5634,5322,all_15954.tif,23
5635,5347,all_16327.tif,31
5636,5457,all_16136.tif,24
5637,5755,all_15956.tif,24
5638,122,all_17250.tif,31
5639,217,all_16695.tif,21
5640,729,all_18559.tif,31
5641,854,all_17441.tif,32
5642,865,all_16877.tif,23
5643,958,all_17626.tif,22
5644,972,all_16135.tif,21
5645,1022,all_16878.tif,32
5646,1030,all_18187.tif,22
5647,1061,all_17629.tif,31
5648,1186,all_17065.tif,31
5649,1252,all_17809.tif,31
5650,1323,all_16694.tif,24
5651,1466,all_18369.tif,22
5652,1530,all_16883.tif,24
5653,1619,all_16507.tif,31
5654,1763,all_16693.tif,31
5655,1790,all_16505.tif,21
5656,1963,all_16699.tif,23
5657,2045,all_17996.tif,31
5658,2344,all_16510.tif,24
5659,2360,all_16692.tif,24
5660,2404,all_17066.tif,11
5661,2543,all_17252.tif,31
5662,2730,all_18185.tif,32
5663,3027,all_16698.tif,21
5664,3212,all_15952.tif,21
5665,3468,all_17435.tif,31
5666,3583,all_17808.tif,23
5667,3763,all_16691.tif,24
5668,3781,all_16323.tif,24
5669,3820,all_17993.tif,31
5670,3883,all_17257.tif,22
5671,4330,all_16508.tif,21
5672,4467,all_15948.tif,21
5673,4585,all_16513.tif,24
5674,4798,all_16320.tif,21
5675,5005,all_15577.tif,21
5676,5135,all_16880.tif,23
5677,5379,all_16506.tif,23
5678,5737,all_17627.tif,22
5679,5824,all_16886.tif,31
5680,5862,all_16514.tif,31
5681,8,all_20225.tif,24
5682,113,all_19301.tif,32
5683,323,all_19114.tif,22
5684,502,all_19671.tif,11
5685,578,all_20784.tif,22
5686,663,all_23762.tif,32
5687,749,all_22832.tif,52
5688,911,all_20226.tif,32
5689,949,all_20411.tif,32
5690,1218,all_19484.tif,24
5691,1302,all_19117.tif,42
5692,1388,all_19485.tif,22
5693,1533,all_19483.tif,22
5694,1547,all_20228.tif,52
5695,1678,all_18179.tif,23
5696,1789,all_19857.tif,24
5697,2026,all_19299.tif,22
5698,2212,all_21713.tif,42
5699,2507,all_24321.tif,33
5700,2676,all_19110.tif,32
5701,2727,all_18925.tif,32
5702,2857,all_19115.tif,11
5703,3410,all_18924.tif,31
5704,3668,all_19855.tif,11
5705,3721,all_18553.tif,31
5706,3853,all_19112.tif,22
5707,4040,all_18927.tif,22
5708,4196,all_18923.tif,31
5709,4492,all_18365.tif,31
5710,4733,all_20783.tif,32
5711,4786,all_18746.tif,32
5712,4886,all_18367.tif,32
5713,4970,all_18186.tif,24
5714,5104,all_18737.tif,31
5715,5120,all_20413.tif,52
5716,5212,all_19667.tif,11
5717,5338,all_18929.tif,11
5718,5403,all_18741.tif,22
5719,5447,all_20227.tif,22
5720,5451,all_18183.tif,22
5721,5575,all_19669.tif,22
5722,5605,all_19116.tif,31
5723,5813,all_18932.tif,32
5724,57,all_22830.tif,32
5725,423,all_25251.tif,22
5726,463,all_25433.tif,31
5727,776,all_23201.tif,32
5728,828,all_22458.tif,42
5729,944,all_25811.tif,32
5730,1139,all_23387.tif,12
5731,1330,all_25991.tif,31
5732,1480,all_26367.tif,31
5733,1559,all_23946.tif,52
5734,1653,all_26366.tif,31
5735,1673,all_25806.tif,31
5736,1867,all_26365.tif,31
5737,1931,all_24694.tif,32
5738,1989,all_24319.tif,32
5739,2002,all_23204.tif,51
5740,2049,all_25064.tif,11
5741,2199,all_23574.tif,24
5742,2221,all_24503.tif,11
5743,2395,all_22829.tif,42
5744,2406,all_25624.tif,31
5745,2501,all_23202.tif,42
5746,2520,all_26183.tif,11
5747,2544,all_25066.tif,31
5748,2871,all_22085.tif,51
5749,3589,all_26181.tif,32
5750,3794,all_23018.tif,52
5751,4014,all_25437.tif,31
5752,4155,all_24508.tif,32
5753,4165,all_25621.tif,31
5754,4274,all_23948.tif,32
5755,4759,all_26178.tif,31
5756,4800,all_26182.tif,22
5757,4836,all_24317.tif,31
5758,4916,all_23945.tif,22
5759,4984,all_25434.tif,32
5760,5025,all_25061.tif,32
5761,5084,all_24691.tif,32
5762,5310,all_22643.tif,52
5763,5410,all_22646.tif,52
5764,5644,all_23016.tif,21
5765,5752,all_23388.tif,12
5766,5870,all_23573.tif,51
5767,259,all_26738.tif,31
5768,274,all_26924.tif,32
5769,398,all_26555.tif,11
5770,560,all_26735.tif,31
5771,790,all_26553.tif,32
5772,925,all_27294.tif,31
5773,1637,all_26557.tif,52
5774,1726,all_27115.tif,32
5775,1999,all_26550.tif,31
5776,2065,all_26923.tif,32
5777,2814,all_33998.tif,33
5778,3171,all_26922.tif,22
5779,3451,all_34182.tif,32
5780,3779,all_27111.tif,32
5781,3876,all_27293.tif,32
5782,4364,all_26921.tif,31
5783,4436,all_27298.tif,11
5784,4510,all_26926.tif,31
5785,4549,all_27481.tif,32
5786,4613,all_27110.tif,31
5787,4803,all_27667.tif,52
5788,5077,all_27480.tif,31
5789,5268,all_27851.tif,32
5790,5344,all_24880.tif,11
5791,5643,all_34181.tif,52
5792,5678,all_25995.tif,31
5793,5753,all_33997.tif,33
5794,5758,all_26369.tif,21
5795,5880,all_25810.tif,32
5796,5991,all_24693.tif,32
5797,19,all_11866.tif,32
5798,607,all_12239.tif,31
5799,1026,all_11679.tif,31
5800,1709,all_12424.tif,33
5801,1761,all_12427.tif,33
5802,2080,all_10377.tif,31
5803,2280,all_12797.tif,24
5804,2292,all_12799.tif,33
5805,2645,all_12423.tif,32
5806,3328,all_11308.tif,33
5807,3531,all_11867.tif,33
5808,3666,all_12983.tif,32
5809,3829,all_12238.tif,33
5810,3911,all_12613.tif,33
5811,4068,all_11307.tif,23
5812,4254,all_11122.tif,33
5813,4690,all_10378.tif,33
5814,4889,all_11682.tif,31
5815,4896,all_11496.tif,32
5816,5275,all_12237.tif,31
5817,5546,all_12051.tif,33
5818,5586,all_11683.tif,33
5819,329,all_14655.tif,23
5820,506,all_14097.tif,23
5821,680,all_15031.tif,33
5822,788,all_15213.tif,31
5823,950,all_13171.tif,33
5824,1023,all_15589.tif,32
5825,1289,all_13356.tif,31
5826,2213,all_14472.tif,32
5827,3024,all_15774.tif,31
5828,3433,all_15216.tif,31
5829,3797,all_15217.tif,31
5830,3985,all_12985.tif,33
5831,4003,all_13168.tif,31
5832,4262,all_12981.tif,31
5833,4277,all_15957.tif,31
5834,4490,all_14469.tif,31
5835,4597,all_12982.tif,32
5836,4647,all_15399.tif,24
5837,4758,all_13911.tif,23
5838,4802,all_12796.tif,31
5839,5757,all_13540.tif,31
5840,5777,all_13354.tif,31
5841,1100,all_15029.tif,31
5842,1294,all_14099.tif,31
5843,1501,all_15400.tif,31
5844,1527,all_16331.tif,31
5845,1664,all_15215.tif,33
5846,1915,all_15586.tif,31
5847,2052,all_15401.tif,31
5848,2196,all_16144.tif,31
5849,2654,all_15214.tif,32
5850,2993,all_14284.tif,23
5851,3236,all_14098.tif,24
5852,3397,all_15772.tif,31
5853,3597,all_15028.tif,31
5854,4201,all_15030.tif,31
5855,4276,all_14285.tif,32
5856,4420,all_14844.tif,32
5857,4567,all_14658.tif,32
5858,4638,all_15959.tif,31
5859,5213,all_15403.tif,32
5860,5471,all_14845.tif,33
5861,5685,all_15773.tif,32
5862,5846,all_13913.tif,32
5863,6,all_17261.tif,31
5864,80,all_17637.tif,31
5865,149,all_17818.tif,31
5866,307,all_17826.tif,32
5867,493,all_17638.tif,31
5868,516,all_16516.tif,31
5869,833,all_16708.tif,31
5870,1036,all_16338.tif,11
5871,1750,all_17079.tif,31
5872,2071,all_15965.tif,33
5873,2748,all_16892.tif,31
5874,2844,all_16337.tif,31
5875,3008,all_16334.tif,33
5876,3261,all_16330.tif,31
5877,3273,all_16521.tif,33
5878,3371,all_16709.tif,23
5879,3736,all_17259.tif,24
5880,3928,all_17450.tif,32
5881,4011,all_16703.tif,23
5882,4064,all_16891.tif,31
5883,4672,all_16147.tif,31
5884,5951,all_16704.tif,31
5885,399,all_18939.tif,11
5886,756,all_18375.tif,32
5887,1321,all_18750.tif,32
5888,1370,all_18755.tif,31
5889,1431,all_18193.tif,32
5890,1484,all_18194.tif,22
5891,1756,all_18566.tif,12
5892,2120,all_18562.tif,32
5893,2176,all_18565.tif,22
5894,2480,all_18568.tif,22
5895,2592,all_18191.tif,32
5896,2938,all_18192.tif,32
5897,3206,all_18384.tif,31
5898,3290,all_18569.tif,32
5899,4093,all_17263.tif,31
5900,4195,all_16889.tif,31
5901,4532,all_17451.tif,31
5902,4924,all_17265.tif,31
5903,5394,all_17820.tif,32
5904,5399,all_16149.tif,33
5905,5598,all_17076.tif,31
5906,5611,all_16524.tif,21
5907,365,all_33819.tif,31
5908,1382,all_33633.tif,32
5909,1663,all_34192.tif,31
5910,1805,all_32517.tif,32
5911,1978,all_32518.tif,32
5912,2160,all_33260.tif,31
5913,2263,all_34563.tif,52
5914,2702,all_33075.tif,32
5915,2855,all_34378.tif,31
5916,3540,all_18754.tif,22
5917,3719,all_18938.tif,42
5918,3969,all_18010.tif,31
5919,4172,all_18381.tif,24
5920,4735,all_18747.tif,32
5921,4913,all_18749.tif,42
5922,5001,all_18753.tif,23
5923,5197,all_18561.tif,32
5924,5274,all_18382.tif,32
5925,5509,all_19314.tif,52
5926,5695,all_18563.tif,31
5927,5869,all_18195.tif,32
5928,5952,all_19127.tif,21
5929,11,all_33450.tif,33
5930,179,all_33815.tif,32
5931,784,all_33629.tif,32
5932,1006,all_34185.tif,32
5933,1034,all_33631.tif,32
5934,1531,all_33074.tif,33
5935,1581,all_34001.tif,32
5936,1941,all_34375.tif,31
5937,3111,all_33628.tif,32
5938,3268,all_32888.tif,24
5939,3441,all_33634.tif,32
5940,3858,all_34187.tif,32
5941,3860,all_33632.tif,32
5942,4148,all_33262.tif,32
5943,4271,all_32702.tif,22
5944,4712,all_34191.tif,31
5945,4781,all_33814.tif,52
5946,5007,all_34377.tif,32
5947,5019,all_34004.tif,32
5948,5118,all_33818.tif,32
5949,5258,all_32701.tif,52
5950,5967,all_33817.tif,32
5951,175,all_33077.tif,31
5952,484,all_34193.tif,32
5953,844,all_34008.tif,31
5954,1149,all_33636.tif,33
5955,1890,all_34007.tif,31
5956,3527,all_34566.tif,23
5957,4092,all_32519.tif,32
5958,4205,all_34380.tif,32
5959,4329,all_34379.tif,31
5960,5047,all_32705.tif,31
5961,137,all_32711.tif,32
5962,905,all_34013.tif,31
5963,2984,all_32710.tif,52
5964,3070,all_32525.tif,52
5965,3107,all_34199.tif,31
5966,3635,all_33826.tif,31
5967,4031,all_32897.tif,32
5968,4084,all_32896.tif,23
5969,1386,all_32708.tif,31
5970,1901,all_34197.tif,32
5971,2375,all_34568.tif,24
5972,2740,all_33081.tif,31
5973,2833,all_33638.tif,32
5974,3360,all_32709.tif,32
5975,3534,all_33267.tif,32
5976,4128,all_34384.tif,31
5977,1499,all_33079.tif,31
5978,1629,all_34567.tif,22
5979,2831,all_32707.tif,33
5980,2894,all_32335.tif,32
5981,3805,all_34381.tif,32
5982,5112,all_32521.tif,33
5983,5145,all_33269.tif,32
5984,5155,all_34009.tif,31
5985,602,all_34203.tif,31
5986,787,all_33832.tif,31
5987,1244,all_33274.tif,32
5988,1838,all_33646.tif,32
5989,5385,all_33640.tif,32
5990,5390,all_33265.tif,32
5991,5820,all_34010.tif,31
5992,5891,all_34198.tif,31
5993,821,all_34387.tif,52
5994,1579,all_33272.tif,31
5995,2015,all_32900.tif,31
5996,2068,all_34201.tif,31
5997,2142,all_33829.tif,32
5998,2436,all_33830.tif,33
5999,2686,all_33644.tif,31
6000,4174,all_34017.tif,32
6001,64,all_32898.tif,32
6002,2767,all_33084.tif,32
6003,3949,all_33457.tif,31
6004,4335,all_33273.tif,31
6005,4356,all_34202.tif,31
6006,4811,all_33088.tif,32
6007,4842,all_33270.tif,31
6008,5329,all_34018.tif,32
6009,5959,all_34200.tif,31
6010,6016,all_33645.tif,24
6011,199,all_34022.tif,32
6012,1779,all_33836.tif,32
6013,3831,all_33650.tif,24
6014,631,all_33834.tif,32
6015,2874,all_34391.tif,52
6016,3936,all_33275.tif,32
6017,4287,all_34205.tif,14
6018,4524,all_33461.tif,31
6019,4630,all_33090.tif,32
6020,4950,all_33463.tif,32
6021,5209,all_34207.tif,52
6022,5745,all_33837.tif,32
